Site ID,M35/7281
Site Name,M35/7281
Site ID,SampleID,Collection Date,Measurement,Value,Units
"M35/7281","2603354","15-May 2006 11:00am","1,1,1,2-Tetrachloroethane","<0.500","g/m3"
"M35/7281","2603354","15-May 2006 11:00am","1,1,1-Trichloroethane","<0.500","g/m3"
"M35/7281","2603354","15-May 2006 11:00am","1,1,2,2-Tetrachloroethane","<0.500","g/m3"
"M35/7281","2603354","15-May 2006 11:00am","1,1,2-Trichloroethane","<0.500","g/m3"
"M35/7281","2603354","15-May 2006 11:00am","1,1-Dichloroethane","<0.500","g/m3"
"M35/7281","2603354","15-May 2006 11:00am","1,1-Dichloroethene","<0.500","g/m3"
"M35/7281","2603354","15-May 2006 11:00am","1,1-Dichloropropene","<0.500","g/m3"
"M35/7281","2603354","15-May 2006 11:00am","1,2,3-Trichlorobenzene","<0.500","g/m3"
"M35/7281","2603354","15-May 2006 11:00am","1,2,3-Trichloropropane","<0.500","g/m3"
"M35/7281","2603354","15-May 2006 11:00am","1,2,4-Trichlorobenzene","<0.500","mg/L"
"M35/7281","2603354","15-May 2006 11:00am","1,2,4-Trimethylbenzene","<0.500","g/m3"
"M35/7281","2603354","15-May 2006 11:00am","1,2-Dibromo-3-chloropropane","<0.500","g/m3"
"M35/7281","2603354","15-May 2006 11:00am","1,2-Dibromoethane","<0.400","ug/L"
"M35/7281","2603354","15-May 2006 11:00am","1,2-Dichlorobenzene","<0.500","mg/L"
"M35/7281","2603354","15-May 2006 11:00am","1,2-Dichloroethane","<0.500","g/m3"
"M35/7281","2603354","15-May 2006 11:00am","1,2-Dichloropropane","<0.500","g/m3"
"M35/7281","2603354","15-May 2006 11:00am","1,3,5-Trimethylbenzene","<0.500","g/m3"
"M35/7281","2603354","15-May 2006 11:00am","1,3-Dichlorobenzene","<0.500","mg/L"
"M35/7281","2603354","15-May 2006 11:00am","1,3-Dichloropropane","<0.500","g/m3"
"M35/7281","2603354","15-May 2006 11:00am","1,4-Dichlorobenzene","<0.500","g/m3"
"M35/7281","2603354","15-May 2006 11:00am","2,2-Dichloropropane","<0.500","ug/L"
"M35/7281","2603354","15-May 2006 11:00am","2-Chlorotoluene","<0.500","g/m3"
"M35/7281","2603354","15-May 2006 11:00am","4-Chlorotoluene","<0.500","g/m3"
"M35/7281","2603354","15-May 2006 11:00am","4-Isopropyltoluene","<0.500","ug/L"
"M35/7281","2603354","15-May 2006 11:00am","Alkalinity to pH 4.5 as HCO3","62.000","mg/L  as HCO3"
"M35/7281","2603354","15-May 2006 11:00am","Ammoniacal Nitrogen","0.023","mg/L"
"M35/7281","2603354","15-May 2006 11:00am","Benzene","<0.5000","g/m3"
"M35/7281","2603354","15-May 2006 11:00am","Bromobenzene","<0.500","g/m3"
"M35/7281","2603354","15-May 2006 11:00am","Bromochloromethane","<0.500","ug/L"
"M35/7281","2603354","15-May 2006 11:00am","Bromodichloromethane","<0.500","g/m3"
"M35/7281","2603354","15-May 2006 11:00am","Bromomethane","<20.000","ug/L"
"M35/7281","2603354","15-May 2006 11:00am","Calcium, Dissolved","17.000","mg/L"
"M35/7281","2603354","15-May 2006 11:00am","Chloride","6.100","mg/L"
"M35/7281","2603354","15-May 2006 11:00am","Chlorobenzene","<0.500","ug/L"
"M35/7281","2603354","15-May 2006 11:00am","Chlorodibromomethane","<0.500","ug/L"
"M35/7281","2603354","15-May 2006 11:00am","Chloroethane","<1.000","g/m3"
"M35/7281","2603354","15-May 2006 11:00am","cis-1,2-Dichloroethene","<0.500","g/m3"
"M35/7281","2603354","15-May 2006 11:00am","cis-1,3-Dichloropropene","<0.500","g/m3"
"M35/7281","2603354","15-May 2006 11:00am","Conductivity","15.0","mS/m"
"M35/7281","2603354","15-May 2006 11:00am","Conductivity (Field)","13.90","mS/m"
"M35/7281","2603354","15-May 2006 11:00am","Dibromomethane","<0.500","g/m3"
"M35/7281","2603354","15-May 2006 11:00am","Dichloromethane","<8.000","ug/L"
"M35/7281","2603354","15-May 2006 11:00am","Difference in Ion Balance","-1.600","%"
"M35/7281","2603354","15-May 2006 11:00am","Ethylbenzene","<500.000","g/m3"
"M35/7281","2603354","15-May 2006 11:00am","Hardness, Total","51.000","g/m3 as CaCO3"
"M35/7281","2603354","15-May 2006 11:00am","hexachlorobutadiene","<0.500","mg/L"
"M35/7281","2603354","15-May 2006 11:00am","Iron, Dissolved","<0.030","mg/L"
"M35/7281","2603354","15-May 2006 11:00am","Isopropylbenzene","<0.500","ug/L"
"M35/7281","2603354","15-May 2006 11:00am","m+p-Xylene","<0.5000","ug/L"
"M35/7281","2603354","15-May 2006 11:00am","Magnesium, Dissolved","2.100","mg/L"
"M35/7281","2603354","15-May 2006 11:00am","Manganese, Dissolved","<0.0100","mg/L"
"M35/7281","2603354","15-May 2006 11:00am","n-Butylbenzene","<0.500","g/m3"
"M35/7281","2603354","15-May 2006 11:00am","n-Propylbenzene","<0.500","g/m3"
"M35/7281","2603354","15-May 2006 11:00am","Nitrate Nitrogen","0.600","mg/L"
"M35/7281","2603354","15-May 2006 11:00am","o-Xylene","<0.5000","g/m3"
"M35/7281","2603354","15-May 2006 11:00am","pH","6.9",""
"M35/7281","2603354","15-May 2006 11:00am","pH (Field)","5.80",""
"M35/7281","2603354","15-May 2006 11:00am","Potassium, Dissolved","0.900","mg/L"
"M35/7281","2603354","15-May 2006 11:00am","sec-Butylbenzene","<0.500","g/m3"
"M35/7281","2603354","15-May 2006 11:00am","Silica, Reactive","11.000","mg/L  as SiO2"
"M35/7281","2603354","15-May 2006 11:00am","Sodium, Dissolved","7.000","mg/L"
"M35/7281","2603354","15-May 2006 11:00am","Styrene","<0.500","g/m3"
"M35/7281","2603354","15-May 2006 11:00am","Sulphate","7.700","mg/L"
"M35/7281","2603354","15-May 2006 11:00am","Sum of anions","1.392","meq/L"
"M35/7281","2603354","15-May 2006 11:00am","Sum of cations","1.349","meq/L"
"M35/7281","2603354","15-May 2006 11:00am","tert-Butylbenzene","<0.500","g/m3"
"M35/7281","2603354","15-May 2006 11:00am","Tetrachloromethane","<0.500","ug/L"
"M35/7281","2603354","15-May 2006 11:00am","Toluene","<1.0000","g/m3"
"M35/7281","2603354","15-May 2006 11:00am","trans-1,2-Dichloroethene","<0.500","g/m3"
"M35/7281","2603354","15-May 2006 11:00am","trans-1,3-Dichloropropene","<0.500","g/m3"
"M35/7281","2603354","15-May 2006 11:00am","Tribromomethane","<0.500","ug/L"
"M35/7281","2603354","15-May 2006 11:00am","Trichloromethane","<0.500","ug/L"
"M35/7281","2603354","15-May 2006 11:00am","Vinyl chloride","<1.000","g/m3"
"M35/7281","2603354","15-May 2006 11:00am","Water Temperature (Field)","13.1","C"
