Site ID,M35/1382
Site Name,Pump 4 Potable
Site ID,SampleID,Collection Date,Measurement,Value,Units
"M35/1382","9901415","06-Sep 1999 10:05am","Silica, Reactive","11.000","mg/L  as SiO2"
"M35/1382","9901415","06-Sep 1999 10:05am","Sodium, Dissolved","4.000","mg/L"
"M35/1382","9901415","06-Sep 1999 10:05am","Sulphate","5.100","mg/L"
"M35/1382","9901415","06-Sep 1999 10:05am","Water Temperature (Field)","13.2","C"
"M35/1382","9901373","06-Sep 1999 10:00am","Alkalinity to pH 4.5 as HCO3","44.000","mg/L  as HCO3"
"M35/1382","9901373","06-Sep 1999 10:00am","Ammoniacal Nitrogen","<0.005","mg/L"
"M35/1382","9901373","06-Sep 1999 10:00am","Arsenic, Total","<0.0020","mg/L"
"M35/1382","9901373","06-Sep 1999 10:00am","Calcium, Total","12.000","mg/L"
"M35/1382","9901373","06-Sep 1999 10:00am","Chloride","3.500","mg/L"
"M35/1382","9901373","06-Sep 1999 10:00am","Conductivity","10.0","mS/m"
"M35/1382","9901373","06-Sep 1999 10:00am","Conductivity (Field)","7.70","mS/m"
"M35/1382","9901373","06-Sep 1999 10:00am","Difference in Ion Balance","-0.900","%"
"M35/1382","9901373","06-Sep 1999 10:00am","Dissolved Oxygen","9.400","mg/L"
"M35/1382","9901373","06-Sep 1999 10:00am","Dissolved Oxygen Saturation","89.300","%"
"M35/1382","9901373","06-Sep 1999 10:00am","E. coli","<1","MPN/100mL"
"M35/1382","9901373","06-Sep 1999 10:00am","Faecal Coliforms","<1","cfu/100mL"
"M35/1382","9901373","06-Sep 1999 10:00am","Hardness, Total","37.000","g/m3 as CaCO3"
"M35/1382","9901373","06-Sep 1999 10:00am","Iron, Total","0.640","mg/L"
"M35/1382","9901373","06-Sep 1999 10:00am","Magnesium, Total","1.700","mg/L"
"M35/1382","9901373","06-Sep 1999 10:00am","Manganese, Total","<0.04000","mg/L"
"M35/1382","9901373","06-Sep 1999 10:00am","Nitrate Nitrogen","0.500","mg/L"
"M35/1382","9901373","06-Sep 1999 10:00am","pH","8.1",""
"M35/1382","9901373","06-Sep 1999 10:00am","pH (Field)","6.80",""
"M35/1382","9901373","06-Sep 1999 10:00am","Potassium, Total","0.770","mg/L"
"M35/1382","9901373","06-Sep 1999 10:00am","Silica, Reactive","11.000","mg/L  as SiO2"
"M35/1382","9901373","06-Sep 1999 10:00am","Sodium, Total","3.600","mg/L"
"M35/1382","9901373","06-Sep 1999 10:00am","Sulphate","4.800","mg/L"
"M35/1382","9901373","06-Sep 1999 10:00am","Sum of anions","0.956","meq/L"
"M35/1382","9901373","06-Sep 1999 10:00am","Sum of cations","0.938","meq/L"
"M35/1382","9901373","06-Sep 1999 10:00am","Total Coliforms","<1.00","number/100mL"
"M35/1382","9901373","06-Sep 1999 10:00am","Water Temperature (Field)","13.2","C"
"M35/1382","9903366","01-Jun 1999 09:30am","Alkalinity","46.000","g/m3"
"M35/1382","9903366","01-Jun 1999 09:30am","Ammoniacal Nitrogen","<0.005","mg/L"
"M35/1382","9903366","01-Jun 1999 09:30am","Bromide","<0.020","g/m3"
"M35/1382","9903366","01-Jun 1999 09:30am","Calcium, Dissolved","12.000","mg/L"
"M35/1382","9903366","01-Jun 1999 09:30am","Chloride","2.000","mg/L"
"M35/1382","9903366","01-Jun 1999 09:30am","Conductivity","9.0","mS/m"
"M35/1382","9903366","01-Jun 1999 09:30am","Fluoride","<0.050","g/m3"
"M35/1382","9903366","01-Jun 1999 09:30am","Iron, Dissolved","<0.020","mg/L"
"M35/1382","9903366","01-Jun 1999 09:30am","Magnesium, Dissolved","1.300","mg/L"
"M35/1382","9903366","01-Jun 1999 09:30am","Manganese, Dissolved","<0.0050","mg/L"
"M35/1382","9903366","01-Jun 1999 09:30am","Nitrate Nitrogen","0.200","mg/L"
"M35/1382","9903366","01-Jun 1999 09:30am","Orthophosphate Phosphorus","<0.030","mg/L"
"M35/1382","9903366","01-Jun 1999 09:30am","pH","6.7",""
"M35/1382","9903366","01-Jun 1999 09:30am","Potassium, Dissolved","0.800","mg/L"
"M35/1382","9903366","01-Jun 1999 09:30am","Silica, Reactive","11.000","mg/L  as SiO2"
"M35/1382","9903366","01-Jun 1999 09:30am","Sodium, Dissolved","5.000","mg/L"
"M35/1382","9903366","01-Jun 1999 09:30am","Sulphate","5.000","mg/L"
"M35/1382","2004697","02-Mar 1999 08:45am","Alkalinity","44.000","g/m3"
"M35/1382","2004697","02-Mar 1999 08:45am","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/1382","2004697","02-Mar 1999 08:45am","Calcium, Dissolved","13.000","mg/L"
"M35/1382","2004697","02-Mar 1999 08:45am","Chloride","2.300","mg/L"
"M35/1382","2004697","02-Mar 1999 08:45am","Conductivity","6.0","mS/m"
"M35/1382","2004697","02-Mar 1999 08:45am","Iron, Dissolved","<0.020","mg/L"
"M35/1382","2004697","02-Mar 1999 08:45am","Magnesium, Dissolved","1.400","mg/L"
"M35/1382","2004697","02-Mar 1999 08:45am","Manganese, Dissolved","<0.0200","mg/L"
"M35/1382","2004697","02-Mar 1999 08:45am","Nitrate Nitrogen","0.300","mg/L"
"M35/1382","2004697","02-Mar 1999 08:45am","pH","6.8",""
"M35/1382","2004697","02-Mar 1999 08:45am","Potassium, Dissolved","0.600","mg/L"
"M35/1382","2004697","02-Mar 1999 08:45am","Silica, Reactive","11.000","mg/L  as SiO2"
"M35/1382","2004697","02-Mar 1999 08:45am","Sodium, Dissolved","4.200","mg/L"
"M35/1382","2004697","02-Mar 1999 08:45am","Sulphate","5.000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","2,4,5-T","<0.100000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","2,4,5-TP","<0.100000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","2,4-D","<0.100000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","2,4-DB","<0.100000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","4,4'-DDD","<0.0100000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","4,4'-DDE","<0.0100000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","4,4'-DDT","<0.0100000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","Alachlor","<0.020000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","Aldrin","<0.0200000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","Atrazine","<0.010000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","Bentazone","<0.100000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","Bromacil","<0.030000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","Chlorpyrifos","<0.020000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","cis-Chlordane","<0.0200000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","cis-permethrin","<0.010","ug/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","Diazinon","<0.010000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","Dichlorprop","<0.100000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","Dieldrin","<0.0200000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","Heptachlor","<0.0200000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","Heptachlor epoxide","<0.0300000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","Hexazinone","<0.020000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","Lindane","<0.0200000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","Linuron","<0.040000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","MCPA","<0.100000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","MCPB","<0.100000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","Mecoprop","<0.100000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","Methoxychlor","<0.0200000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","Metolachlor","<0.020000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","Metribuzin","<0.020000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","Molinate","<0.020000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","Pendimethalin","<0.020000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","Picloram","<0.100000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","Pirimiphos-methyl","<0.020000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","Procymidone","<0.020000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","Propanil","<0.020000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","Propazine","<0.010000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","Simazine","0.010000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","Terbuthylazine","<0.010000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","trans permethrin","<0.010","ug/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","Triclopyr","<0.100000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","Trifluralin","<0.020000","mg/L"
"M35/1382","CQ988666","08-Dec 1998 08:45am","Vinclozolin","<0.020000","mg/L"
"M35/1382","2003828","08-Dec 1998 08:40am","Alkalinity","44.000","g/m3"
"M35/1382","2003828","08-Dec 1998 08:40am","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/1382","2003828","08-Dec 1998 08:40am","Calcium, Dissolved","13.000","mg/L"
"M35/1382","2003828","08-Dec 1998 08:40am","Chloride","2.400","mg/L"
"M35/1382","2003828","08-Dec 1998 08:40am","Conductivity","9.0","mS/m"
"M35/1382","2003828","08-Dec 1998 08:40am","Iron, Dissolved","<0.010","mg/L"
"M35/1382","2003828","08-Dec 1998 08:40am","Magnesium, Dissolved","1.400","mg/L"
"M35/1382","2003828","08-Dec 1998 08:40am","Manganese, Dissolved","<0.0100","mg/L"
"M35/1382","2003828","08-Dec 1998 08:40am","Nitrate Nitrogen","0.300","mg/L"
"M35/1382","2003828","08-Dec 1998 08:40am","pH","6.5",""
"M35/1382","2003828","08-Dec 1998 08:40am","Potassium, Dissolved","0.600","mg/L"
"M35/1382","2003828","08-Dec 1998 08:40am","Silica, Reactive","11.000","mg/L  as SiO2"
"M35/1382","2003828","08-Dec 1998 08:40am","Sodium, Dissolved","4.000","mg/L"
"M35/1382","2003828","08-Dec 1998 08:40am","Sulphate","4.800","mg/L"
"M35/1382","CQ987757","07-Sep 1998 09:35am","Alkalinity to pH 4.5 as HCO3","44.000","mg/L  as HCO3"
"M35/1382","CQ987757","07-Sep 1998 09:35am","Ammoniacal Nitrogen","0.019","mg/L"
"M35/1382","CQ987757","07-Sep 1998 09:35am","Calcium, Total","12.000","mg/L"
"M35/1382","CQ987757","07-Sep 1998 09:35am","Chloride","2.200","mg/L"
"M35/1382","CQ987757","07-Sep 1998 09:35am","Conductivity","9.5","mS/m"
"M35/1382","CQ987757","07-Sep 1998 09:35am","Difference in Ion Balance","-2.000","%"
"M35/1382","CQ987757","07-Sep 1998 09:35am","Faecal Coliforms","<1","cfu/100mL"
"M35/1382","CQ987757","07-Sep 1998 09:35am","Hardness, Total","35.000","g/m3 as CaCO3"
"M35/1382","CQ987757","07-Sep 1998 09:35am","Iron, Total","<0.120","mg/L"
"M35/1382","CQ987757","07-Sep 1998 09:35am","Magnesium, Total","1.300","mg/L"
"M35/1382","CQ987757","07-Sep 1998 09:35am","Manganese, Total","<0.04000","mg/L"
"M35/1382","CQ987757","07-Sep 1998 09:35am","Nitrate Nitrogen","0.250","mg/L"
"M35/1382","CQ987757","07-Sep 1998 09:35am","pH","7.1",""
"M35/1382","CQ987757","07-Sep 1998 09:35am","Potassium, Total","0.620","mg/L"
"M35/1382","CQ987757","07-Sep 1998 09:35am","Silica, Reactive","10.000","mg/L  as SiO2"
"M35/1382","CQ987757","07-Sep 1998 09:35am","Sodium, Total","3.700","mg/L"
"M35/1382","CQ987757","07-Sep 1998 09:35am","Sulphate","5.500","mg/L"
"M35/1382","CQ987757","07-Sep 1998 09:35am","Sum of anions","0.916","meq/L"
"M35/1382","CQ987757","07-Sep 1998 09:35am","Sum of cations","0.883","meq/L"
"M35/1382","CQ987757","07-Sep 1998 09:35am","Total Coliforms","<1.00","number/100mL"
"M35/1382","CQ987756","07-Sep 1998 09:30am","Alkalinity to pH 4.5 as HCO3","45.000","mg/L  as HCO3"
"M35/1382","CQ987756","07-Sep 1998 09:30am","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/1382","CQ987756","07-Sep 1998 09:30am","Bromide","<0.050","g/m3"
"M35/1382","CQ987756","07-Sep 1998 09:30am","Calcium, Dissolved","13.000","mg/L"
"M35/1382","CQ987756","07-Sep 1998 09:30am","Chloride","2.200","mg/L"
"M35/1382","CQ987756","07-Sep 1998 09:30am","Conductivity","9.0","mS/m"
"M35/1382","CQ987756","07-Sep 1998 09:30am","Difference in Ion Balance","2.400","%"
"M35/1382","CQ987756","07-Sep 1998 09:30am","Hardness, Total","38.000","g/m3 as CaCO3"
"M35/1382","CQ987756","07-Sep 1998 09:30am","Iron, Dissolved","<0.010","mg/L"
"M35/1382","CQ987756","07-Sep 1998 09:30am","Magnesium, Dissolved","1.400","mg/L"
"M35/1382","CQ987756","07-Sep 1998 09:30am","Manganese, Dissolved","<0.0100","mg/L"
"M35/1382","CQ987756","07-Sep 1998 09:30am","Nitrate Nitrogen","0.290","mg/L"
"M35/1382","CQ987756","07-Sep 1998 09:30am","pH","7.1",""
"M35/1382","CQ987756","07-Sep 1998 09:30am","Potassium, Total","0.570","mg/L"
"M35/1382","CQ987756","07-Sep 1998 09:30am","Silica, Dissolved","11.000","mg/L SiO2"
"M35/1382","CQ987756","07-Sep 1998 09:30am","Sodium, Total","4.300","mg/L"
"M35/1382","CQ987756","07-Sep 1998 09:30am","Sulphate","4.800","mg/L"
"M35/1382","CQ987756","07-Sep 1998 09:30am","Sum of anions","0.920","meq/L"
"M35/1382","CQ987756","07-Sep 1998 09:30am","Sum of cations","0.965","meq/L"
"M35/1382","CQ987088","09-Jun 1998 10:00am","Alkalinity to pH 4.5 as HCO3","46.000","mg/L  as HCO3"
"M35/1382","CQ987088","09-Jun 1998 10:00am","Ammoniacal Nitrogen","<0.020","mg/L"
"M35/1382","CQ987088","09-Jun 1998 10:00am","Calcium, Dissolved","13.000","mg/L"
"M35/1382","CQ987088","09-Jun 1998 10:00am","Chloride","2.200","mg/L"
"M35/1382","CQ987088","09-Jun 1998 10:00am","Conductivity","9.0","mS/m"
"M35/1382","CQ987088","09-Jun 1998 10:00am","Difference in Ion Balance","1.020","%"
"M35/1382","CQ987088","09-Jun 1998 10:00am","Iron, Dissolved","<0.010","mg/L"
"M35/1382","CQ987088","09-Jun 1998 10:00am","Magnesium, Dissolved","1.400","mg/L"
"M35/1382","CQ987088","09-Jun 1998 10:00am","Manganese, Dissolved","<0.0100","mg/L"
"M35/1382","CQ987088","09-Jun 1998 10:00am","Nitrate Nitrogen","0.210","mg/L"
"M35/1382","CQ987088","09-Jun 1998 10:00am","pH","6.3",""
"M35/1382","CQ987088","09-Jun 1998 10:00am","Potassium, Total","0.550","mg/L"
"M35/1382","CQ987088","09-Jun 1998 10:00am","Silica, Dissolved","11.000","mg/L SiO2"
"M35/1382","CQ987088","09-Jun 1998 10:00am","Sodium, Total","4.400","mg/L"
"M35/1382","CQ987088","09-Jun 1998 10:00am","Soluble Phosphate","<0.100","mg/L P"
"M35/1382","CQ987088","09-Jun 1998 10:00am","Sulphate","4.700","mg/L"
"M35/1382","CQ986112","02-Mar 1998 13:30pm","Alkalinity to pH 4.5 as HCO3","45.000","mg/L  as HCO3"
"M35/1382","CQ986112","02-Mar 1998 13:30pm","Ammoniacal Nitrogen","<0.020","mg/L"
"M35/1382","CQ986112","02-Mar 1998 13:30pm","Arsenic, Total","<0.0010","mg/L"
"M35/1382","CQ986112","02-Mar 1998 13:30pm","Bromide","<0.050","g/m3"
"M35/1382","CQ986112","02-Mar 1998 13:30pm","Calcium, Dissolved","13.000","mg/L"
"M35/1382","CQ986112","02-Mar 1998 13:30pm","Chloride","2.500","mg/L"
"M35/1382","CQ986112","02-Mar 1998 13:30pm","Chromium, Total","<0.00050","mg/L"
"M35/1382","CQ986112","02-Mar 1998 13:30pm","Conductivity","9.0","mS/m"
"M35/1382","CQ986112","02-Mar 1998 13:30pm","Copper, Total","0.00270","mg/L"
"M35/1382","CQ986112","02-Mar 1998 13:30pm","Difference in Ion Balance","1.030","%"
"M35/1382","CQ986112","02-Mar 1998 13:30pm","Fluoride","0.040","g/m3"
"M35/1382","CQ986112","02-Mar 1998 13:30pm","Hardness, Total","38.000","g/m3 as CaCO3"
"M35/1382","CQ986112","02-Mar 1998 13:30pm","Iron, Dissolved","<0.010","mg/L"
"M35/1382","CQ986112","02-Mar 1998 13:30pm","Lead, Total","0.00050","mg/L"
"M35/1382","CQ986112","02-Mar 1998 13:30pm","Magnesium, Dissolved","1.400","mg/L"
"M35/1382","CQ986112","02-Mar 1998 13:30pm","Manganese, Dissolved","<0.0100","mg/L"
"M35/1382","CQ986112","02-Mar 1998 13:30pm","Nitrate Nitrogen","0.270","mg/L"
"M35/1382","CQ986112","02-Mar 1998 13:30pm","pH","6.7",""
"M35/1382","CQ986112","02-Mar 1998 13:30pm","Potassium, Dissolved","0.720","mg/L"
"M35/1382","CQ986112","02-Mar 1998 13:30pm","Silica, Dissolved","11.000","mg/L SiO2"
"M35/1382","CQ986112","02-Mar 1998 13:30pm","Sodium, Dissolved","4.200","mg/L"
"M35/1382","CQ986112","02-Mar 1998 13:30pm","Sulphate","4.800","mg/L"
"M35/1382","CQ973354","10-Dec 1997 13:05pm","Alkalinity to pH 4.5 as HCO3","44.000","mg/L  as HCO3"
"M35/1382","CQ973354","10-Dec 1997 13:05pm","Ammoniacal Nitrogen","<0.005","mg/L"
"M35/1382","CQ973354","10-Dec 1997 13:05pm","Calcium, Total","12.000","mg/L"
"M35/1382","CQ973354","10-Dec 1997 13:05pm","Chloride","2.800","mg/L"
"M35/1382","CQ973354","10-Dec 1997 13:05pm","Conductivity","9.9","mS/m"
"M35/1382","CQ973354","10-Dec 1997 13:05pm","Difference in Ion Balance","-1.000","%"
"M35/1382","CQ973354","10-Dec 1997 13:05pm","Faecal Coliforms","<1","cfu/100mL"
"M35/1382","CQ973354","10-Dec 1997 13:05pm","Hardness, Total","36.000","g/m3 as CaCO3"
"M35/1382","CQ973354","10-Dec 1997 13:05pm","Iron, Total","<0.120","mg/L"
"M35/1382","CQ973354","10-Dec 1997 13:05pm","Magnesium, Total","1.400","mg/L"
"M35/1382","CQ973354","10-Dec 1997 13:05pm","Manganese, Total","<0.04000","mg/L"
"M35/1382","CQ973354","10-Dec 1997 13:05pm","Nitrate Nitrogen","0.300","mg/L"
"M35/1382","CQ973354","10-Dec 1997 13:05pm","pH","7.0",""
"M35/1382","CQ973354","10-Dec 1997 13:05pm","Potassium, Total","0.690","mg/L"
"M35/1382","CQ973354","10-Dec 1997 13:05pm","Silica, Reactive","12.000","mg/L  as SiO2"
"M35/1382","CQ973354","10-Dec 1997 13:05pm","Sodium, Total","3.900","mg/L"
"M35/1382","CQ973354","10-Dec 1997 13:05pm","Sulphate","4.900","mg/L"
"M35/1382","CQ973354","10-Dec 1997 13:05pm","Sum of anions","0.924","meq/L"
"M35/1382","CQ973354","10-Dec 1997 13:05pm","Sum of cations","0.901","meq/L"
"M35/1382","CQ973354","10-Dec 1997 13:05pm","Total Coliforms","<1.00","number/100mL"
"M35/1382","CQ973352","10-Dec 1997 13:00pm","Alkalinity to pH 4.5 as HCO3","45.000","mg/L  as HCO3"
"M35/1382","CQ973352","10-Dec 1997 13:00pm","Ammoniacal Nitrogen","<0.020","mg/L"
"M35/1382","CQ973352","10-Dec 1997 13:00pm","Bromide","<0.050","g/m3"
"M35/1382","CQ973352","10-Dec 1997 13:00pm","Calcium, Dissolved","12.000","mg/L"
"M35/1382","CQ973352","10-Dec 1997 13:00pm","Chloride","2.700","mg/L"
"M35/1382","CQ973352","10-Dec 1997 13:00pm","Conductivity","10.0","mS/m"
"M35/1382","CQ973352","10-Dec 1997 13:00pm","Difference in Ion Balance","1.000","%"
"M35/1382","CQ973352","10-Dec 1997 13:00pm","Hardness, Total","36.000","g/m3 as CaCO3"
"M35/1382","CQ973352","10-Dec 1997 13:00pm","Iron, Dissolved","<0.010","mg/L"
"M35/1382","CQ973352","10-Dec 1997 13:00pm","Magnesium, Dissolved","1.400","mg/L"
"M35/1382","CQ973352","10-Dec 1997 13:00pm","Manganese, Dissolved","<0.0100","mg/L"
"M35/1382","CQ973352","10-Dec 1997 13:00pm","Nitrate Nitrogen","0.310","mg/L"
"M35/1382","CQ973352","10-Dec 1997 13:00pm","pH","7.5",""
"M35/1382","CQ973352","10-Dec 1997 13:00pm","Potassium, Dissolved","0.690","mg/L"
"M35/1382","CQ973352","10-Dec 1997 13:00pm","Silica, Dissolved","11.000","mg/L SiO2"
"M35/1382","CQ973352","10-Dec 1997 13:00pm","Sodium, Dissolved","4.300","mg/L"
"M35/1382","CQ973352","10-Dec 1997 13:00pm","Sulphate","4.700","mg/L"
"M35/1382","CQ972202","15-Sep 1997 09:40am","Alkalinity to pH 4.5 as HCO3","46.000","mg/L  as HCO3"
"M35/1382","CQ972202","15-Sep 1997 09:40am","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/1382","CQ972202","15-Sep 1997 09:40am","Bromide","<0.050","g/m3"
"M35/1382","CQ972202","15-Sep 1997 09:40am","Calcium, Total","13.000","mg/L"
"M35/1382","CQ972202","15-Sep 1997 09:40am","Chloride","2.800","mg/L"
"M35/1382","CQ972202","15-Sep 1997 09:40am","Conductivity","10.0","mS/m"
"M35/1382","CQ972202","15-Sep 1997 09:40am","Difference in Ion Balance","0.980","%"
"M35/1382","CQ972202","15-Sep 1997 09:40am","Iron, Total","<0.010","mg/L"
"M35/1382","CQ972202","15-Sep 1997 09:40am","Magnesium, Total","1.300","mg/L"
"M35/1382","CQ972202","15-Sep 1997 09:40am","Manganese, Total","<0.01000","mg/L"
"M35/1382","CQ972202","15-Sep 1997 09:40am","Nitrate Nitrogen","0.370","mg/L"
"M35/1382","CQ972202","15-Sep 1997 09:40am","pH","7.1",""
"M35/1382","CQ972202","15-Sep 1997 09:40am","Potassium, Total","0.520","mg/L"
"M35/1382","CQ972202","15-Sep 1997 09:40am","Silica, Dissolved","10.000","mg/L SiO2"
"M35/1382","CQ972202","15-Sep 1997 09:40am","Sodium, Total","4.100","mg/L"
"M35/1382","CQ972202","15-Sep 1997 09:40am","Sulphate","4.600","mg/L"
"M35/1382","CQ971401","26-May 1997 11:20am","Alkalinity to pH 4.5 as HCO3","48.000","mg/L  as HCO3"
"M35/1382","CQ971401","26-May 1997 11:20am","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/1382","CQ971401","26-May 1997 11:20am","Bromide","0.010","g/m3"
"M35/1382","CQ971401","26-May 1997 11:20am","Calcium, Total","13.000","mg/L"
"M35/1382","CQ971401","26-May 1997 11:20am","Chloride","2.200","mg/L"
"M35/1382","CQ971401","26-May 1997 11:20am","Conductivity","10.0","mS/m"
"M35/1382","CQ971401","26-May 1997 11:20am","Difference in Ion Balance","1.000","%"
"M35/1382","CQ971401","26-May 1997 11:20am","Fluoride","0.040","g/m3"
"M35/1382","CQ971401","26-May 1997 11:20am","Iron, Total","0.020","mg/L"
"M35/1382","CQ971401","26-May 1997 11:20am","Magnesium, Total","1.400","mg/L"
"M35/1382","CQ971401","26-May 1997 11:20am","Manganese, Total","<0.01000","mg/L"
"M35/1382","CQ971401","26-May 1997 11:20am","Nitrate Nitrogen","0.240","mg/L"
"M35/1382","CQ971401","26-May 1997 11:20am","pH","6.9",""
"M35/1382","CQ971401","26-May 1997 11:20am","Potassium, Total","1.400","mg/L"
"M35/1382","CQ971401","26-May 1997 11:20am","Silica, Dissolved","11.000","mg/L SiO2"
"M35/1382","CQ971401","26-May 1997 11:20am","Sodium, Total","4.300","mg/L"
"M35/1382","CQ971401","26-May 1997 11:20am","Sulphate","4.600","mg/L"
"M35/1382","CQ970834","06-Mar 1997 07:45am","Alkalinity to pH 4.5 as HCO3","45.000","mg/L  as HCO3"
"M35/1382","CQ970834","06-Mar 1997 07:45am","Ammoniacal Nitrogen","0.030","mg/L"
"M35/1382","CQ970834","06-Mar 1997 07:45am","Bromide","0.010","g/m3"
"M35/1382","CQ970834","06-Mar 1997 07:45am","Calcium, Total","12.100","mg/L"
"M35/1382","CQ970834","06-Mar 1997 07:45am","Chloride","2.600","mg/L"
"M35/1382","CQ970834","06-Mar 1997 07:45am","Conductivity","9.0","mS/m"
"M35/1382","CQ970834","06-Mar 1997 07:45am","Difference in Ion Balance","1.000","%"
"M35/1382","CQ970834","06-Mar 1997 07:45am","Fluoride","0.030","g/m3"
"M35/1382","CQ970834","06-Mar 1997 07:45am","Hardness, Total","36.000","g/m3 as CaCO3"
"M35/1382","CQ970834","06-Mar 1997 07:45am","Iron, Total","<0.010","mg/L"
"M35/1382","CQ970834","06-Mar 1997 07:45am","Magnesium, Total","1.330","mg/L"
"M35/1382","CQ970834","06-Mar 1997 07:45am","Manganese, Total","<0.01000","mg/L"
"M35/1382","CQ970834","06-Mar 1997 07:45am","Nitrate Nitrogen","0.270","mg/L"
"M35/1382","CQ970834","06-Mar 1997 07:45am","pH","6.7",""
"M35/1382","CQ970834","06-Mar 1997 07:45am","Potassium, Total","0.730","mg/L"
"M35/1382","CQ970834","06-Mar 1997 07:45am","Silica, Dissolved","10.500","mg/L SiO2"
"M35/1382","CQ970834","06-Mar 1997 07:45am","Sodium, Total","4.400","mg/L"
"M35/1382","CQ970834","06-Mar 1997 07:45am","Sulphate","4.600","mg/L"
"M35/1382","CQ961126","04-Dec 1996 07:45am","Alkalinity to pH 4.5 as HCO3","46.000","mg/L  as HCO3"
"M35/1382","CQ961126","04-Dec 1996 07:45am","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/1382","CQ961126","04-Dec 1996 07:45am","Bromide","0.010","g/m3"
"M35/1382","CQ961126","04-Dec 1996 07:45am","Calcium, Total","13.600","mg/L"
"M35/1382","CQ961126","04-Dec 1996 07:45am","Chloride","3.300","mg/L"
"M35/1382","CQ961126","04-Dec 1996 07:45am","Conductivity","10.0","mS/m"
"M35/1382","CQ961126","04-Dec 1996 07:45am","Difference in Ion Balance","1.050","%"
"M35/1382","CQ961126","04-Dec 1996 07:45am","Fluoride","0.040","g/m3"
"M35/1382","CQ961126","04-Dec 1996 07:45am","Hardness, Total","39.000","g/m3 as CaCO3"
"M35/1382","CQ961126","04-Dec 1996 07:45am","Iron, Total","0.020","mg/L"
"M35/1382","CQ961126","04-Dec 1996 07:45am","Magnesium, Total","1.330","mg/L"
"M35/1382","CQ961126","04-Dec 1996 07:45am","Manganese, Total","<0.01000","mg/L"
"M35/1382","CQ961126","04-Dec 1996 07:45am","Nitrate Nitrogen","0.360","mg/L"
"M35/1382","CQ961126","04-Dec 1996 07:45am","pH","7.1",""
"M35/1382","CQ961126","04-Dec 1996 07:45am","Potassium, Total","0.910","mg/L"
"M35/1382","CQ961126","04-Dec 1996 07:45am","Silica, Dissolved","10.400","mg/L SiO2"
"M35/1382","CQ961126","04-Dec 1996 07:45am","Sodium, Total","4.700","mg/L"
"M35/1382","CQ961126","04-Dec 1996 07:45am","Sulphate","4.790","mg/L"
